Date,Preference,US.Weather.Impact.Rating,Net.Trust,NPS,EventsCamp/Vend_Campaign_Flag,Visits_Critical_Event_Flag,SEM_Google_Spend,Preload_IronSource_Aura_Spend,Programmatic_Bidease_Spend,Preload_Digital_Turbine_Spend,Programmatic_Tapjoy_Spend,SEM_Apple_Search_Ads_Spend,Programmatic_LiftOff_Spend,Programmatic_IronSource_Sonic_Spend,Programmatic_Persona.ly_Spend,Twitter_TikTok_Combined_Spend,Brand_Spend,Influencer_Spend,SEM_Google_Impressions,Preload_IronSource_Aura_impressions,Programmatic_Bidease_Clicks,Preload_Digital_Turbine_launches,Programmatic_Tapjoy_Clicks,SEM_Apple_Search_Ads_Impressions,Programmatic_LiftOff_Impressions,Programmatic_IronSource_Sonic_Impressions,Programmatic_Persona.ly_Clicks,Twitter_TikTok_Combined_Impressions,Brand_Impressions,Influencer_Daily_Impressions,OrganicSearch_Google_Clicks,SocialEng_Twitter_Total_Engagements,SocialEng_Facebook_Estimated_Clicks,SocialEng_LinkedIn_Impressions,SocialEng_TikTok_Impressions,SocialEng_YouTube_Estimated_Clicks,SocialEng_Instagram_Estimated_Clicks,OrganicSearch_Google_Clicks_Paid_Spend,SocialEng_Facebook_Estimated_Clicks_Paid_Spend,SocialEng_YouTube_Estimated_Clicks_Paid_Spend,SocialEng_Instagram_Estimated_Clicks_Paid_Spend,SocialEng_Twitter_Total_Engagements_Paid_Spend,SocialEng_LinkedIn_Impressions_Paid_Spend,SocialEng_TikTok_Impressions_Paid_Spend,Overall_Web_Visits
05-01-2024,0.26,0.333333333,0.68,0.8,1,0,0.240027818,0.000629377,0.028888856,0,0,0.058161514,0.04915928,0.089881311,0.172964304,0,0,0.036099519,0.089730965,2.98E-05,0.217397388,0,0,0.059765804,0.087559305,0.575274186,0.39852367,0,0,0.066660725,0.476773731,0.037976049,0,0.000756542,0.004499599,0,0,0.114219229,0,0,0,0.014256489,0.000366978,0.003213018,14676771
06-01-2024,0.26,0.583333333,0.68,0.8,1,0,0.244181558,0.000335931,0.044365028,0,0,0.05355998,0.046879469,0.118177279,0.173111032,0,0,0.036099519,0.108425195,0,0.189735452,0,0,0.058946497,0.079721683,0.573970308,0.387835951,0,0,0.062794828,0.455248892,0.043348797,0,0.001603379,0.000878213,0,0,0.109526939,0,0,0,0.016296919,0.000778877,0.000628008,15005372
07-01-2024,0.26,0.666666667,0.68,0.8,1,0,0.217556257,0.000933748,0.041957624,0,0,0.054478418,0.047834426,0.153131122,0.173146019,0,0,0.036099519,0.094707775,0.000104177,0.212481385,0,0,0.061320036,0.126706193,0.579916156,0.381138313,0,0,0.080226334,0.403339411,0.078649261,0,0.00246132,0.00312415,0,0,0.091437075,0,0,0,0.028031579,0.001133509,0.002117978,13379841
08-01-2024,0.26,0.583333333,0.68,0.8,1,1,0.236581931,0.000498586,0.051931157,0,0,0.05928492,0.046879998,0.16811134,0.172977692,0,0,0.032489567,0.103838422,4.46E-05,0.199107039,0,0,0.060201315,0.086629845,0.656960479,0.384928891,0,0,0.042414694,0.795181099,0.06194843,0,0.001282528,0.005236441,0,0,0.1893838,0,0,0,0.023579734,0.000630782,0.003791241,21032329
09-01-2024,0.26,0.666666667,0.68,0.8,1,1,0.259562544,0.000396016,0.083571332,0,0,0.062349194,0.047959299,0.081558967,0.172766792,0,0,0.020937721,0.144284992,3.72E-05,0.21390548,0,0,0.121739107,0.077549905,0.230344867,0.392880554,0,0,0.035801943,0.958640926,0.053209623,0,0.002944057,0.044296984,0,0,0.237577811,0,0,0,0.021110072,0.001509211,0.033427987,25788546
10-01-2024,0.26,0.166666667,0.68,0.8,1,0,0.288388714,4.70E-05,0.044365028,0,0,0.0524845,0.048110978,0.026631499,0.172911021,0,0,0.01504628,0.257142677,7.44E-06,0.224035753,0,0,0.065824859,0.075428277,0,0.370935104,0,0,0.025830826,0.540923304,0.068637393,0,0.001435064,0.012465872,0,0,0.13624538,0,0,0,0.027031989,0.000730285,0.009338485,16465435
11-01-2024,0.26,0.5,0.68,0.8,1,0,0.164509477,0.000948315,0.03060843,0,0,0.060011352,0.047963772,0.026631499,0.172690483,0,0,0,0.106280975,8.93E-05,0.210012267,0,0,0.071540949,0.089708667,0,0.380853307,0,0,0.001400351,0.738899973,0.049973028,0,0.002667915,0.011119889,0,0,0.125046286,0,0,0,0.014130232,0.000974742,0.005980681,19381374
12-01-2024,0.26,0.833333333,0.68,0.8,1,1,0.176830632,0.000836945,0.06534384,0,0,0.05975484,0.04904679,0.001664469,0.172674418,0,0,0,0.159947874,0.000178589,0.224203326,0,0,0.054692093,0.116887511,0,0.359449369,0,0,0.00050753,0.833434371,0.176718093,0,0,0.033034358,0,0,0.14950276,0,0,0,0.052488173,0,0.01866306,23208365
13-01-2024,0.26,0.416666667,0.68,0.8,1,0,0.199992475,0.000813669,0.047804178,0,0,0.054079634,0.045458096,0,0.172647375,0,0,0,0.234240297,1.49E-05,0.308906072,0,0,0.062779,0.118990523,0,0.372759142,0,0,0.001100784,0.5705531,0.08928687,0,0,0,0,0,0.105736289,0,0,0,0.02724166,0,0,17314583
14-01-2024,0.26,0.666666667,0.68,0.8,1,1,0.178064103,0.001056953,0.099047505,0,0,0.062183109,0.042219182,0,0.172916733,0,0,0,0.227432556,7.44E-06,0.40790888,0,0,0.089644623,0.126462098,0.044736212,0.366261008,0,0,0.00249835,0.675499191,0.008134642,0,0.000536797,0.001967031,0,0,0.12456482,0,0,0,0.002473159,0.000210876,0.001137526,18986582
15-01-2024,0.26,0.666666667,0.68,0.8,1,1,0.16586243,0.000457922,0.109364954,0,0,0.058077718,0.046277359,0.164782403,0.172530188,0,0,0,0.221822083,2.98E-05,0.398211367,0,0,0.111646125,0.155248357,0.653259282,0.40388178,0,0,0.010646071,0.823226893,0.106095587,0,0,0.011342834,0,0,0.151331722,0,0,0,0.032186504,0,0.006545376,22172647
16-01-2024,0.26,0.333333333,0.68,0.8,1,0,0.15950531,0.000955476,0.082195673,0,0,0.053409268,0.025946483,0.139815372,0.172568477,0,0,0,0.164758201,2.23E-05,0.439971084,0,0,0.069883283,0.109021395,0.498522822,0.397212643,0,0,0.00535228,0.668743929,0.059682814,0,0.000297766,0.077056238,0,0,0.110120232,0,0,0,0.016512554,0.00010645,0.040551724,20123392
17-01-2024,0.26,0.166666667,0.68,0.8,1,0,0.15285752,0.000674897,0.074973459,0,0,0.055243431,0.025922758,0.009986812,0.172558302,0,0,0,0.153041738,0.0001265,0.500794478,0,0,0.055337195,0.105538156,0,0.372901644,0,0.011225768,0.003557665,0.522398214,0.037048225,0,0.000341598,0.00029306,0,0,0.079785903,0,0,0,0.009699131,0.000115554,0.000145935,16663601
18-01-2024,0.26,0.25,0.68,0.8,1,0,0.153718489,0.000591141,0.079100438,0,0,0.057573437,0.026568448,0.008322344,0.172401757,0,0,0,0.111672224,2.23E-05,0.465790264,0,0,0.049318969,0.088072188,0,0.365035483,0,0,0.008729524,0.691575161,0.029798252,0,0.000790731,0.016915732,0,0,0.109018861,0,0,0,0.00794908,0.000272558,0.008583283,19323536
19-01-2024,0.26,0.333333333,0.68,0.8,1,0,0.140464576,0.00071638,0.067751245,0,0,0.055176214,0.02710141,0.004993406,0.172470837,0,0,0.003544973,0.143964225,7.44E-06,0.416471888,0,0,0.071448403,0.100446931,0,0.384529883,0,0,0.008960698,0.467479444,0.025720142,0,0,0.00090151,0,0,0.06748108,0,0,0,0.006475886,0,0.000431751,15885686
20-01-2024,0.26,0.083333333,0.68,0.8,1,0,0.142259309,0.000588835,0.055714222,0,0,0.051977505,0.025829872,0,0.17254786,0,0,0.00747982,0.151469389,0,0.345923324,0,0,0.173736472,0.102057005,0,0.37757574,0,0,0.016722201,0.280378678,0.018448592,0,0,0.00092752,0,0,0.038156083,0,0,0,0.004581503,0,0.000438132,11306577
21-01-2024,0.26,0.25,0.68,0.8,1,0,0.170229529,0.000659723,0.053306817,0,0,0.056618526,0.024134551,0.193078371,0.172462983,0,0,0.025269663,0.156762243,5.95E-05,0.316169173,0,0,0.120274699,0.096639624,0.594312452,0.382848348,0,0,0.052028373,0.335718907,0.009213507,0,0,0,0,0,0.062688195,0,0,0,0.002819391,0,0,12481126
22-01-2024,0.26,0.5,0.68,0.8,1,0,0.142524879,0.000728306,0.047116348,0,0,0.058184724,0.024415407,0.204729652,0.172345886,0,0,0.015161798,0.112031955,3.72E-05,0.31768546,0,0,0.120731986,0.085108291,0.262248612,0.389545986,0,0,0.036475968,0.43331452,0.024554968,0,0.000314715,0.000210398,0,0,0.07099013,0,0,0,0.006810744,0.000112791,0.000111003,15056277
23-01-2024,0.26,0.333333333,0.68,0.8,1,0,0.132815751,0.000534789,0.039894134,0,0,0.052335295,0.024481187,0.20805859,0.172673347,0,0,0.007219904,0.092459257,0,0.278539115,0,0,0.114558609,0.079018272,0.338616239,0.372160629,0,0,0.022435942,0.326212331,0.044255044,0,0.000447964,0.032320433,0,0,0.046651006,0,0,0,0.011249681,0.000147138,0.015627559,12858051
24-01-2024,0.26,0.25,0.68,0.8,1,0,0.128751371,0.000653958,0.027513196,0,0,0.051927168,0.02479956,0.201400715,0.172599804,0,0,0.012273837,0.095992418,5.95E-05,0.227889921,0,0,0.123320558,0.070285384,0.298608647,0.373272152,0,0,0.032617808,0.281929652,0.017995469,0,0.000521894,0.001090685,0,0,0.039010919,0,0,0,0.004513956,0.000169154,0.000520391,11669050
25-01-2024,0.26,0.166666667,0.68,0.8,1,0,0.121058368,0.000328951,0.025105791,0,0,0.048772467,0.027465248,0.228032214,0.131817028,0,0,0.01804976,0.085406709,2.23E-05,0.269078048,0,0,0.099027176,0.081455609,0.414707411,0.388548465,0,0,0.033862186,0.251039885,0.025288596,0,0.000506115,0.000499725,0,0,0.032658322,0,0,0,0.006159924,0.000159296,0.000231536,10931841
26-01-2024,0.26,0.166666667,0.68,0.8,1,0,0.113671599,0.000334262,0.027169281,0,0,0.051536824,0.027570499,0.211387527,0,0,0,0.014439808,0.071479905,0.000171148,0.226761382,0,0,0.132528907,0.068288177,0.235316933,0.249893123,0,0,0.028963279,0.209701911,0.021857806,0.000614582,0,0.003864224,0,0,0.024033055,8.78E-05,0,0,0.005053729,0,0.001699434,9861198
27-01-2024,0.26,0.166666667,0.68,0.8,1,0,0.111825158,0.000304978,0.030264515,0,0,0.05362991,0.027557124,0.203065184,0,0,0,0.014439808,0.068900387,0,0.24439066,0,0,0.12938778,0.06505549,0.237404788,0.226864651,0,0,0.028702087,0.170807736,0.005696407,0,0,0,0,0,0.018825185,0,0,0,0.001324181,0,0,9041876
28-01-2024,0.26,0.25,0.68,0.8,1,1,0.117978456,0.000371193,0.034391495,0,0,0.052267174,0.024885627,0.211387527,0,0,0,0.010829856,0.08422479,0.000267883,0.26755688,0,0,0.130873963,0.081087283,0.244097477,0.217373956,0,0,0.020607594,0.197007333,0.012083288,0,0.000730243,0.000519773,0,0,0.022798681,0,0,0,0.002826771,0.000220738,0.000231289,9189218
29-01-2024,0.26,0.166666667,0.68,0.8,1,0,0.098317221,0.000541981,0.033703665,0,0,0.040891744,0.024481923,0.196407309,0,0,0,0.010829856,0.065904855,7.44E-06,0.243247479,0,0,0.110881258,0.06990262,0.176691946,0.226152136,0,0,0.050161652,0.178191607,0.017520768,0,0,0,0,0,0.01343185,0,0,0,0.003467655,0,0,8585182
30-01-2024,0.26,0.083333333,0.68,0.8,1,0,0.095718247,0.000590231,0.025105791,0,0,0.05699199,0.024951047,0.196407309,0,0,0,0.025269663,0.063367449,2.23E-05,0.216637617,0,0,0.136181761,0.069867289,0.202905667,0.206287229,0,0,0.048888493,0.197108065,0.023238753,0.006175088,0,0.000140507,0,0,0.021538905,0.000867611,0,0,0.005286657,0,6.08E-05,8758987
31-01-2024,0.26,0.166666667,0.68,0.8,1,0,0,0.00039025,0.03404758,0,0,0.04285341,0.025087636,0.20805859,0,0,0,0.023103692,0,0,0.225258653,0,0,0.14639723,0.063466691,0.210316314,0.19953259,0,0,0.042850427,0.228248836,0.02630273,0.004240292,0.001432141,0.000581627,0,0,0.002914435,0.000318593,0,0,0.003199832,0.000225121,0.000134588,9018869
01-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.081874456,0.000548232,0.033015835,0,0,0.055135522,0.040612184,0.201400715,0.172688519,0,0,0.021659711,0.075172073,1.49E-05,0.242045729,0,0,0.188671798,0.082226834,0.151980161,0.347564625,0,0,0.040997941,0.247922157,0.026842162,0.003697248,0,0.000999001,0,0,0.028307333,0.00051729,0,0,0.006080776,0,0.000430471,9511061
02-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.142569559,0.000338298,0.03198409,0,0,0.05533838,0.039938773,0.184756028,0.172548485,0,0,0.021659711,0.077846444,2.23E-05,0.220182128,0,0,0.170489188,0.067682404,0.214397122,0.362042922,0,0,0.051315355,0.243003551,0.169899666,0.008087121,0.003521765,0.000319399,0,0,0.039542633,0.001395443,0,0,0.047467579,0.001271362,0.000169736,9575853
03-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.119842468,0.000499436,0.030952345,0,0,0.061046441,0.040572129,0.211387527,0.172521353,0,0,0.021659711,0.067858976,7.44E-06,0.228446869,0,0,0.183941054,0.073405616,0.21799929,0.358423348,0,0,0.04262699,0.194804447,0.006904736,0.003189974,0,0.000458765,0,0,0.029527549,0.000531592,0,0,0.001863051,0,0.000235453,8525125
04-02-2024,0.26,0.25,0.68,0.8,1,0,0.120047294,0.000236972,0.042989369,0,0,0.064911597,0.037075465,0.204729652,0.172623277,0,0,0.021659711,0.063571716,7.44E-06,0.236611825,0,0,0.176616292,0.088895651,0.263808313,0.356485308,0,0,0.042748612,0.298730744,0.013183731,0.002165671,0,0,0,0,0.047979033,0.000368663,0,0,0.003633809,0,0,10198541
05-02-2024,0.26,0.25,0.68,0.8,1,1,0.132286618,0.000332593,0.037486729,0,0,0.053999456,0.037841228,0.191413902,0.172536793,0,0,0.028879615,0.097077516,7.44E-06,0.225020038,0,0,0.134888836,0.085602179,0.217215313,0.356228803,0,0,0.052291732,0.291069631,0.068097961,0.00131371,0.0018015,0.015962305,0,0,0.046088832,0.000221675,0,0,0.018605364,0.000635979,0.008295379,10080184
06-02-2024,0.26,0.25,0.68,0.8,1,0,0.104179345,0.000819951,0.028888856,0,0,0.051017772,0.038460895,0.203065184,0.171829213,0,0,0.036099519,0.056630945,0,0.214929354,0,0,0.152723036,0.085450403,0.216703665,0.334739362,0,0,0.061271927,0.242248155,0.044147157,0.000149581,0,0.001318037,0,0,0.032362638,2.29E-05,0,0,0.010949623,0,0.000621814,9106637
07-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.11436891,0.000863558,0.03060843,0,0,0.051834631,0.03784797,0.196407309,0.172499575,0,0,0.017327769,0.066617233,7.44E-06,0.224132826,0,0,0.149666289,0.086490037,0.217429875,0.369795081,0,0,0.033250055,0.234619335,0.025828029,0,0,0.001471851,0,0,0.030816448,0,0,0,0.006358801,0,0.000689262,8945648
08-02-2024,0.26,0.083333333,0.68,0.8,1,0,0.112479294,0.00057263,0.034391495,0,0,0.056531716,0.039629852,0.191413902,0.172492703,0,0,0.026713644,0.061553048,7.44E-06,0.228793402,0,0,0.139067025,0.086144695,0.197141372,0.356057799,0,0,0.037890555,0.230190627,0.01838386,0.000133322,0.000392444,0.001138056,0,0,0.032764432,2.13E-05,0,0,0.004746315,0.000130919,0.000558882,9420398
09-02-2024,0.26,0.083333333,0.68,0.8,1,0,0.110933565,0.000258882,0.033015835,0,0,0.052731969,0.038644468,0.186420496,0.172430495,0,0,0.026713644,0.057231547,0,0.189379157,0,0,0.096819676,0.085338138,0.241143121,0.369624077,0,0,0.038546631,0.207798468,0.054871076,0,0,0.002176012,0,0,0.027617379,0,0,0,0.013722024,0,0.001035077,8929389
10-02-2024,0.26,0.25,0.68,0.8,1,0,0.122410819,0.000287681,0.032328005,0,0,0.060335684,0.040259559,0.198071777,0.172560891,0,0,0.039709471,0.067740902,0,0.227561283,0,0,0.123889445,0.090287276,0.180962559,0.356342805,0,0,0.057991857,0.184649995,0.010141331,0,0,0,0,0,0.030048771,0,0,0,0.002852517,0,0,8618228
11-02-2024,0.26,0.333333333,0.68,0.8,1,0,0.12101168,0.000782625,0.026481451,0,0,0.055668137,0.038834921,0.176433684,0.172535186,0,0,0.039709471,0.072331611,7.44E-06,0.222407209,0,0,0.075580319,0.091939141,0.149644735,0.359449369,0,0,0.062095426,0.211033441,0.015945625,0,0,0,0,0,0.032198395,0,0,0,0.004304366,0,0,9162071
12-02-2024,0.26,0.5,0.68,0.8,1,1,0.115923675,0.000376291,0.030264515,0,0,0.063685104,0.039525743,0.189749434,0.172721988,0,0,0.039709471,0.053696812,0,0.195063065,0,0,0.082009559,0.075317722,0.18667734,0.346054094,0,0,0.056488143,0.487176801,0.042550437,0,0.000361761,0.000584029,0,0,0.080706445,0,0,0,0.011880512,0.000130514,0.000310172,14361885
13-02-2024,0.26,0.666666667,0.68,0.8,1,0,0.10062954,0.000502318,0.020290982,0,0,0.049712306,0.039419491,0.186420496,0.172462804,0,0,0.028879615,0.048758966,0,0.208742187,0,0,0.078549964,0.083980896,0.151130165,0.360788896,0,0,0.042659484,0.266650361,0.047707412,0,0,0.009997733,0,0,0.033168899,0,0,0,0.011264938,0,0.004490359,9940605
14-02-2024,0.26,0,0.68,0.8,1,0,0.100064261,0.000453977,0.014444428,0,0,0.030949584,0.038555642,0.199736246,0.172455932,0,0,0.028879615,0.047601449,0,0.194428567,0,0,0.091171635,0.086285644,0.185847974,0.363182945,0,0,0.037737986,0.176198992,0.025482792,0,0.001756207,0.001079036,0,0,0.014963745,0,0,0,0.00528736,0.000470838,0.000425858,7491218
15-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.074861695,0.000486478,0.024417961,0,0,0.038333862,0.039498863,0.193078371,0.172470569,0,0,0.043319423,0.028390056,0,0.226414306,0,0,0.119972563,0.095591062,0.208880398,0.364579474,0,0,0.054535388,0.247834636,0.021534146,0,0.000229388,0.04892316,0,0,0.023666714,0,0,0,0.00444164,6.11E-05,0.019194054,8803881
16-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.084762093,0.000403299,0.034391495,0,0,0.051648652,0.037738967,0.026631499,0.172504841,0,0,0.028886835,0.026099424,1.49E-05,0.251772527,0,0,0.150308669,0.090247385,0,0.36973808,0,0,0.039163714,0.324469617,0.052044449,0,0.000347735,0.006423891,0,0,0.035154464,0,0,0,0.011101396,9.58E-05,0.002606381,10134684
17-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.080601827,0.000185111,0.028888856,0,0,0.057908921,0.03938155,0.019973625,0.17271583,0,0,0.021443114,0.027652095,7.44E-06,0.237223546,0,0,0.082766261,0.098739788,0,0.356371306,0,0,0.020611618,0.207274443,0.00919193,0,0,0,0,0,0.020094095,0,0,0,0.001962859,0,0,7765737
18-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.081398036,0.000665004,0.022010557,0,0,0.044047047,0.037760603,0.018309156,0.172682272,0,0,0.036099519,0.028549062,1.49E-05,0.237250661,0,0,0.079110685,0.13095059,0,0.342662525,0,0,0.065766357,0.171286257,0.01519042,0,0,0,0,0,0.013161142,0,0,0,0.003052786,0,0,6668646
19-02-2024,0.26,0.25,0.68,0.8,1,0,0.073747705,0.000618058,0.016851832,0,0,0.040893854,0.039621082,0.004993406,0.172764293,0,0,0.025269663,0.027582038,0.000230677,0.230419777,0,0,0.068783616,0.116734405,0,0.359107362,0,0,0.036977928,0.173084015,0.036012515,0,0,0.002405023,0,0,0.009823819,0,0,0,0.006537954,0,0.000830509,6744125
20-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.070501121,0.000677506,0.020978812,0,0,0.045523421,0.041598763,0.006657875,0.166516026,0,0,0.025269663,0.026642957,0.000193471,0.234044549,0,0,0.165456307,0.124871589,0,0.357368826,0,0,0.032350426,0.161359691,0.035322041,0,0,0.012284837,0,0,0.009457231,0,0,0,0.006597206,0,0.004364356,6621302
21-02-2024,0.26,0.083333333,0.68,0.8,1,0,0.080223804,0.000253086,0.020634897,0,0,0.038307638,0.168930696,0,0.365889629,0,0,0.032489567,0.029386992,9.67E-05,0.235958889,0,0,0.187403371,0.503363567,0,0.487245989,0,0,0.049575825,0.146885152,0.037156112,0,0.000303318,0.002374208,0,0,0.018195698,0,0,0,0.009244089,9.75E-05,0.001123542,6677044
22-02-2024,0.26,0.083333333,0.68,0.8,1,0,0.079352794,0.000684213,0.018915322,0,0,0.037007899,0.160689045,0,0.405190842,0,0,0.032489567,0.026806293,7.44E-06,0.242184017,0,0,0.204880996,0.355263098,0,0.530652378,0,0,0.03990149,0.172346234,0.022764052,0,0.000743393,0.000737084,0,0,0.02126029,0,0,0,0.005568281,0.00023496,0.000342945,7328828
23-02-2024,0.26,0.083333333,0.68,0.8,1,0,0.079169555,0.000294144,0.022698387,0,0,0.030912208,0.155841454,0,0.42935709,0,0,0.032489567,0.029098892,7.44E-06,0.231638881,0,0,0.164669664,0.281158061,0,0.527232308,0,0,0.041200644,0.153611057,0.033703744,0,0.000262993,0.001040513,0,0,0.016873702,0,0,0,0.007926123,7.99E-05,0.000465443,6920707
24-02-2024,0.26,0,0.68,0.8,1,0,0.076004299,0.000822682,0.016851832,0,0,0.028967723,0.159203409,0,0.43543587,0,0,0.032489567,0.031674082,7.44E-06,0.210857179,0,0,0.169688936,0.301328635,0,0.533502437,0,0,0.042477516,0.098070649,0.006494768,0,0,0,0,0,0.008304227,0,0,0,0.001495528,0,0,5619966
25-02-2024,0.26,0.083333333,0.68,0.8,1,0,0.076905933,0.000406941,0.019603152,0,0,0.032575765,0.157278256,0,0.632847205,0,0,0.032489567,0.036038876,0,0.227155639,0,0,0.160962372,0.359005439,0,0.790178699,0,0,0.042851665,0.133169313,0.003689718,0,0,0,0,0,0.015688527,0,0,0,0.000907642,0,0,5972767
26-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.089259719,0.000524653,0.019259237,0,0,0.033674756,0.18507843,0,0.669236612,0,0,0.032489567,0.049704343,0,0.195429121,0,0,0.127490582,0.422373732,0,0.816627241,0,0,0.030251912,0.250051467,0.02654008,0,0.000486537,0.000644207,0,0,0.038910695,0,0,0,0.007204315,0.000170652,0.000332623,8426631
27-02-2024,0.26,0.25,0.68,0.8,1,0,0.111447637,0.000422721,0.021322727,0,0,0.043780589,0.186212214,0,0.605816722,0,0,0.032489567,0.084971017,7.44E-06,0.224350833,0,0,0.120193041,0.36340769,0,0.804115484,0,0,0.067272237,0.405043227,0.06194843,0,0.000594656,0.009377842,0,0,0.074841065,0,0,0,0.018828586,0.000233538,0.005421592,11263627
28-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.09366196,0.000383878,0.036454985,0,0,0.047326236,0.176659929,0,0.993862136,0,0,0.032489567,0.077182476,1.49E-05,0.159738891,0,0,0.122661847,0.29015138,0,0.904095534,0,0,0.042891896,0.346658112,0.069090517,0,0.000487413,0.002657521,0,0,0.066250465,0,0,0,0.02151139,0.000196088,0.00157385,10360072
29-02-2024,0.26,0.166666667,0.68,0.8,1,0,0.080162055,0.000298393,0.018227492,0,0,0.024317358,0.16536447,0,1,0,0,0.032489567,0.072666153,0,0.182238617,0,0,0.11346983,0.317957272,0,1,0,0,0.034235407,0.258795491,0.022397238,0,0.000741932,0.009873108,0,0,0.037197433,0,0,0,0.005779585,0.000247383,0.004846103,8428030
01-03-2024,0.26,0.25,0.68,0.8,1,1,0.063464765,0.000551995,0.023386216,0,0,0.029221522,0.084370132,0,0.468707659,0,0,0.021074899,0.043249643,0,0.299417347,0,0,0.128350718,0.154030734,0,0.579188873,0,0,0.000938931,0.262558159,0.02837415,0,0,0,0,0,0.02056213,0,0,0,0.005261431,0,0,8724906
02-03-2024,0.26,0.25,0.68,0.8,1,0,0.052489032,0.000251265,0.035767155,0,0,0.035759704,0.084766619,0,0.447099337,0,0,0,0.022637501,0,0.322577059,0,0,0.162758857,0.170818745,0,0.529939864,0,0,0.034992989,0.22196127,0.022246197,0,0,0,0,0,0.01339391,0,0,0,0.003851147,0,0,7743315
03-03-2024,0.26,0.166666667,0.68,0.8,1,1,0.056102595,0.00028495,0.037142814,0,0,0.035165598,0.085112625,0,0.447512479,0,0,0,0.02531935,7.44E-06,0.28331466,0,0,0.127000631,0.185113381,0,0.52002166,0,0,0.001558799,0.222752628,0.004682274,0,0,0,0,0,0.014056094,0,0,0,0.000823302,0,0,7790710
04-03-2024,0.26,0.166666667,0.68,0.8,1,1,0.059635332,0.000290897,0.093121103,0,0,0.033489682,0.085220458,0,0.44736468,0,0,0.003609952,0.028650999,7.44E-06,0.345839267,0,0,0.139693073,0.167459357,0,0.527203808,0,0,0.004654735,0.265602495,0.01894487,0,0,0.001034395,0,0,0.021325396,0,0,0,0.003546413,0,0.000368316,8965510
05-03-2024,0.26,0.166666667,0.68,0.8,1,0,0.062539536,0.000115619,0.073944017,0,0,0.033866461,0.091804578,0,0.44723357,0,0,0.003609952,0.031055375,0,0.436664103,0,0,0.11587331,0.157185728,0,0.507937413,0,0,0.025356409,0.261986062,0.042420973,0,0.001080608,0.000920814,0,0,0.021589372,0,0,0,0.008061637,0.000265347,0.000332852,9319293
06-03-2024,0.26,0.166666667,0.68,0.8,1,0,0.065114413,0.000171152,0.064038219,0,0,0.032081732,0.093077727,0,0.447531578,0,0,0.003609952,0.032515948,0,0.381251295,0,0,0.094032402,0.179980366,0,0.529996865,0,0,0.038451314,0.269067555,0.01702449,0,0,0.000759707,0,0,0.022084444,0,0,0,0.003212842,0,0.000272708,9009721
07-03-2024,0.26,0.166666667,0.68,0.8,1,0,0.063606335,0.000515064,0.059408795,0,0,0.033720271,0.092769464,0,0.447376728,0,0,0.003609952,0.032502566,7.44E-06,0.309207051,0,0,0.081843521,0.205398119,0,0.561832018,0,0,0.072602545,0.244878372,0.024101845,0,0.001488831,0.003200988,0,0,0.019397771,0,0,0,0.004556162,0.000363662,0.001150985,8612003
08-03-2024,0.26,0.25,0.68,0.8,1,0,0.061734793,0.000317116,0.067944555,0,0,0.033507164,0.09154945,0,0.447543895,0,0,0.003609952,0.026639809,0,0.346120724,0,0,0.071214315,0.187668302,0,0.572519737,0,0,0.007742006,0.232367459,0.020174776,0,0.001145187,0.001987822,0,0,0.017702993,0,0,0,0.003789336,0.00027793,0.00071018,8671427
09-03-2024,0.26,0.25,0.68,0.8,1,0,0.06183821,0.000430914,0.066430611,0,0,0.032728286,0.09304666,0,0.447786211,0,0,0.003609952,0.026610684,0,0.363217457,0,0,0.068133071,0.212705571,0,0.537749024,0,0,0.008001342,0.246995572,0.021879383,0,0,0,0,0,0.019209233,0,0,0,0.004094683,0,0,7462807
10-03-2024,0.26,0.25,0.68,0.8,1,0,0.055532799,0.000337448,0.065180645,0,0,0.028960188,0.090813688,0,0.447260167,0,0,0.003609952,0.025129251,0,0.381332641,0,0,0.085561701,0.22950327,0,0.569356172,0,0,0.007340314,0.145859487,0.00647319,0,0,0,0,0,0.005708021,0,0,0,0.00113134,0,0,6465871
11-03-2024,0.26,0.166666667,0.68,0.8,1,0,0.04759531,0.000483656,0.073596423,0,0,0.02864731,0.109282205,0,0.447242585,0,0,0.01804976,0.020783349,0,0.347596338,0,0,0.074467043,0.264350864,0,0.536723003,0,0,0.01963555,0.168272747,0.020196353,0,0.000674722,0.002706223,0,0,0.009873986,0,0,0,0.003731379,0.000161074,0.000951035,6957379
